Area,Item,Element,Unit,Amount
Southern Asia,Food Transport,Emissions (CO2eq) (AR5),kilotonnes,52049.642
Southern Asia,Energy,Emissions (CH4),kilotonnes,12956.651
Southern Asia,Energy,Emissions (N2O),kilotonnes,129.0404
Southern Asia,Energy,Emissions (CO2),kilotonnes,3403638
Southern Asia,Energy,Emissions (CO2eq) from CH4 (AR5),kilotonnes,362786.228
Southern Asia,Energy,Emissions (CO2eq) from N2O (AR5),kilotonnes,34195.706
Southern Asia,Energy,Emissions (CO2eq) (AR5),kilotonnes,3800619.934
Southern Asia,IPPU,Emissions (CH4),kilotonnes,29.3016
Southern Asia,IPPU,Emissions (N2O),kilotonnes,13.1601
Southern Asia,IPPU,Emissions (CO2),kilotonnes,272782.05
Southern Asia,IPPU,Emissions (CO2eq) from F-gases (AR5),kilotonnes,36518.5372
Southern Asia,IPPU,Emissions (CO2eq) from CH4 (AR5),kilotonnes,820.4462
Southern Asia,IPPU,Emissions (CO2eq) from N2O (AR5),kilotonnes,3487.4254
Southern Asia,IPPU,Emissions (CO2eq) (AR5),kilotonnes,313608.4589
Southern Asia,Waste,Emissions (CH4),kilotonnes,10858.52
Southern Asia,Waste,Emissions (N2O),kilotonnes,79.4078
Southern Asia,Waste,Emissions (CO2),kilotonnes,3.66
Southern Asia,Waste,Emissions (CO2eq) from CH4 (AR5),kilotonnes,304038.56
Southern Asia,Waste,Emissions (CO2eq) from N2O (AR5),kilotonnes,21043.067
Southern Asia,Waste,Emissions (CO2eq) (AR5),kilotonnes,325085.287
Southern Asia,Other,Emissions (CH4),kilotonnes,45
Southern Asia,Other,Emissions (N2O),kilotonnes,96.814
Southern Asia,Other,Emissions (CO2),kilotonnes,14200
Southern Asia,Other,Emissions (CO2eq) from CH4 (AR5),kilotonnes,1260
Southern Asia,Other,Emissions (CO2eq) from N2O (AR5),kilotonnes,25655.71
Southern Asia,Other,Emissions (CO2eq) (AR5),kilotonnes,41115.71
Southern Asia,Farm-gate emissions,Emissions (CH4),kilotonnes,30282.1501
Southern Asia,Farm-gate emissions,Direct emissions (N2O),kilotonnes,892.1336
Southern Asia,Farm-gate emissions,Indirect emissions (N2O),kilotonnes,273.4452
Southern Asia,Farm-gate emissions,Emissions (N2O),kilotonnes,1206.421
Southern Asia,Farm-gate emissions,Emissions (CO2),kilotonnes,51509.3292
Southern Asia,Farm-gate emissions,Emissions (CO2eq) from CH4 (AR5),kilotonnes,847900.2029
Southern Asia,Farm-gate emissions,Emissions (CO2eq) from N2O (AR5),kilotonnes,319701.5528
Southern Asia,Farm-gate emissions,Emissions (CO2eq) (AR5),kilotonnes,1219111.085
Southern Asia,Land Use change,Emissions (CH4),kilotonnes,18.9174
Southern Asia,Land Use change,Emissions (N2O),kilotonnes,1.7272
Southern Asia,Land Use change,Emissions (CO2),kilotonnes,7593.8815
Southern Asia,Land Use change,Emissions (CO2eq) from CH4 (AR5),kilotonnes,529.6859
Southern Asia,Land Use change,Emissions (CO2eq) from N2O (AR5),kilotonnes,457.7177
Southern Asia,Land Use change,Emissions (CO2eq) (AR5),kilotonnes,8581.2852
Southern Asia,Emissions on agricultural land,Emissions (CH4),kilotonnes,30301.0675
Southern Asia,Emissions on agricultural land,Emissions (N2O),kilotonnes,1208.1482
Southern Asia,Emissions on agricultural land,Emissions (CO2),kilotonnes,59103.2107
Southern Asia,Emissions on agricultural land,Emissions (CO2eq) from CH4 (AR5),kilotonnes,848429.8889
Southern Asia,Emissions on agricultural land,Emissions (CO2eq) from N2O (AR5),kilotonnes,320159.2705
Southern Asia,Emissions on agricultural land,Emissions (CO2eq) (AR5),kilotonnes,1227692.37
Southern Asia,Pre- and post- production,Emissions (CH4),kilotonnes,8651.5452
Southern Asia,Pre- and post- production,Emissions (N2O),kilotonnes,47.8169
Southern Asia,Pre- and post- production,Emissions (CO2),kilotonnes,613291.1362
Southern Asia,Pre- and post- production,Emissions (CO2eq) from CH4 (AR5),kilotonnes,242243.2664
Southern Asia,Pre- and post- production,Emissions (CO2eq) from N2O (AR5),kilotonnes,12671.4891
Southern Asia,Pre- and post- production,Emissions (CO2eq) (AR5),kilotonnes,868205.8917
Southern Asia,Agri-food systems,Emissions (CH4),kilotonnes,38952.6127
Southern Asia,Agri-food systems,Emissions (N2O),kilotonnes,1255.9651
Southern Asia,Agri-food systems,Emissions (CO2),kilotonnes,672394.3469
Southern Asia,Agri-food systems,Emissions (CO2eq) from CH4 (AR5),kilotonnes,1090673.155
Southern Asia,Agri-food systems,Emissions (CO2eq) from N2O (AR5),kilotonnes,332830.7596
Southern Asia,Agri-food systems,Emissions (CO2eq) (AR5),kilotonnes,2095898.262
Southern Asia,IPCC Agriculture,Emissions (CH4),kilotonnes,30262.1693
Southern Asia,IPCC Agriculture,Direct emissions (N2O),kilotonnes,892.1336
Southern Asia,IPCC Agriculture,Indirect emissions (N2O),kilotonnes,273.4452
Southern Asia,IPCC Agriculture,Emissions (N2O),kilotonnes,1201.426
Southern Asia,IPCC Agriculture,Emissions (CO2eq) from CH4 (AR5),kilotonnes,847340.7408
Southern Asia,IPCC Agriculture,Emissions (CO2eq) from N2O (AR5),kilotonnes,318377.8965
Southern Asia,IPCC Agriculture,Emissions (CO2eq) (AR5),kilotonnes,1165718.637
Southern Asia,Agricultural Soils,Direct emissions (N2O),kilotonnes,892.1336
Southern Asia,Agricultural Soils,Indirect emissions (N2O),kilotonnes,273.4452
Southern Asia,Agricultural Soils,Emissions (N2O),kilotonnes,1170.0661
Southern Asia,Agricultural Soils,Emissions (CO2eq) from N2O (AR5),kilotonnes,310067.5222
Southern Asia,Agricultural Soils,Emissions (CO2eq) (AR5),kilotonnes,310067.5222
Southern Asia,LULUCF,Emissions (CH4),kilotonnes,43.128
Southern Asia,LULUCF,Emissions (N2O),kilotonnes,3.9378
Southern Asia,LULUCF,Emissions (CO2),kilotonnes,-8053.0941
Southern Asia,LULUCF,Emissions (CO2eq) from CH4 (AR5),kilotonnes,1207.5831
Southern Asia,LULUCF,Emissions (CO2eq) from N2O (AR5),kilotonnes,1043.5093
Southern Asia,LULUCF,Emissions (CO2eq) (AR5),kilotonnes,-5802.0017
Southern Asia,AFOLU,Emissions (CH4),kilotonnes,30305.2973
Southern Asia,AFOLU,Emissions (N2O),kilotonnes,1205.3638
Southern Asia,AFOLU,Emissions (CO2),kilotonnes,-8053.0941
Southern Asia,AFOLU,Emissions (CO2eq) from CH4 (AR5),kilotonnes,848548.3239
Southern Asia,AFOLU,Emissions (CO2eq) from N2O (AR5),kilotonnes,319421.4058
Southern Asia,AFOLU,Emissions (CO2eq) (AR5),kilotonnes,1159916.636
Southern Asia,All sectors with LULUCF,Emissions (CH4),kilotonnes,54194.7699
Southern Asia,All sectors with LULUCF,Emissions (N2O),kilotonnes,1523.7861
Southern Asia,All sectors with LULUCF,Emissions (CO2),kilotonnes,3682570.616
Southern Asia,All sectors with LULUCF,Emissions (CO2eq) from F-gases (AR5),kilotonnes,36518.5372
Southern Asia,All sectors with LULUCF,Emissions (CO2eq) from CH4 (AR5),kilotonnes,1517453.558
Southern Asia,All sectors with LULUCF,Emissions (CO2eq) from N2O (AR5),kilotonnes,403803.3142
Southern Asia,All sectors with LULUCF,Emissions (CO2eq) (AR5),kilotonnes,5640346.025
Southern Asia,All sectors without LULUCF,Emissions (CH4),kilotonnes,54151.642
Southern Asia,All sectors without LULUCF,Emissions (N2O),kilotonnes,1519.8483
Southern Asia,All sectors without LULUCF,Emissions (CO2),kilotonnes,3690623.71
Southern Asia,All sectors without LULUCF,Emissions (CO2eq) from F-gases (AR5),kilotonnes,36518.5372
Southern Asia,All sectors without LULUCF,Emissions (CO2eq) from CH4 (AR5),kilotonnes,1516245.975
Southern Asia,All sectors without LULUCF,Emissions (CO2eq) from N2O (AR5),kilotonnes,402759.805
Southern Asia,All sectors without LULUCF,Emissions (CO2eq) (AR5),kilotonnes,5646148.027
South-eastern Asia,Crop Residues,Direct emissions (N2O),kilotonnes,43.3977
South-eastern Asia,Crop Residues,Indirect emissions (N2O),kilotonnes,9.7645
South-eastern Asia,Crop Residues,Emissions (N2O),kilotonnes,53.1622
South-eastern Asia,Crop Residues,Emissions (CO2eq) from N2O (AR5),kilotonnes,14087.981
South-eastern Asia,Crop Residues,Emissions (CO2eq) (AR5),kilotonnes,14087.981
South-eastern Asia,Rice Cultivation,Emissions (CH4),kilotonnes,8467.4551
South-eastern Asia,Rice Cultivation,Emissions (CO2eq) from CH4 (AR5),kilotonnes,237088.7438
South-eastern Asia,Rice Cultivation,Emissions (CO2eq) (AR5),kilotonnes,237088.7438
South-eastern Asia,Burning - Crop residues,Emissions (CH4),kilotonnes,96.631
South-eastern Asia,Burning - Crop residues,Emissions (N2O),kilotonnes,2.5052
South-eastern Asia,Burning - Crop residues,Emissions (CO2eq) from CH4 (AR5),kilotonnes,2705.6688
South-eastern Asia,Burning - Crop residues,Emissions (CO2eq) from N2O (AR5),kilotonnes,663.891
South-eastern Asia,Burning - Crop residues,Emissions (CO2eq) (AR5),kilotonnes,3369.5598
South-eastern Asia,Enteric Fermentation,Emissions (CH4),kilotonnes,3848.4451
South-eastern Asia,Enteric Fermentation,Emissions (CO2eq) from CH4 (AR5),kilotonnes,107756.462
South-eastern Asia,Enteric Fermentation,Emissions (CO2eq) (AR5),kilotonnes,107756.462
South-eastern Asia,Manure Management,Emissions (CH4),kilotonnes,766.4912
South-eastern Asia,Manure Management,Emissions (N2O),kilotonnes,61.3902
South-eastern Asia,Manure Management,Emissions (CO2eq) from CH4 (AR5),kilotonnes,21461.7541
South-eastern Asia,Manure Management,Emissions (CO2eq) from N2O (AR5),kilotonnes,16268.4071
South-eastern Asia,Manure Management,Emissions (CO2eq) (AR5),kilotonnes,37730.1613
South-eastern Asia,Manure left on Pasture,Direct emissions (N2O),kilotonnes,86.8489
South-eastern Asia,Manure left on Pasture,Indirect emissions (N2O),kilotonnes,21.0078
South-eastern Asia,Manure left on Pasture,Emissions (N2O),kilotonnes,107.8568
South-eastern Asia,Manure left on Pasture,Emissions (CO2eq) from N2O (AR5),kilotonnes,28582.0451
South-eastern Asia,Manure left on Pasture,Emissions (CO2eq) (AR5),kilotonnes,28582.0451
South-eastern Asia,Manure applied to Soils,Direct emissions (N2O),kilotonnes,38.2143
South-eastern Asia,Manure applied to Soils,Indirect emissions (N2O),kilotonnes,16.2411
South-eastern Asia,Manure applied to Soils,Emissions (N2O),kilotonnes,54.4553
South-eastern Asia,Manure applied to Soils,Emissions (CO2eq) from N2O (AR5),kilotonnes,14430.66
South-eastern Asia,Manure applied to Soils,Emissions (CO2eq) (AR5),kilotonnes,14430.66
South-eastern Asia,Synthetic Fertilizers,Direct emissions (N2O),kilotonnes,132.8843
South-eastern Asia,Synthetic Fertilizers,Indirect emissions (N2O),kilotonnes,43.1874
South-eastern Asia,Synthetic Fertilizers,Emissions (N2O),kilotonnes,176.0717
South-eastern Asia,Synthetic Fertilizers,Emissions (CO2eq) from N2O (AR5),kilotonnes,46658.9906
South-eastern Asia,Synthetic Fertilizers,Emissions (CO2eq) (AR5),kilotonnes,46658.9906
South-eastern Asia,Drained organic soils,Emissions (CO2eq) (AR5),kilotonnes,304251.0472
South-eastern Asia,Drained organic soils (CO2),Emissions (CO2),kilotonnes,292028.384
South-eastern Asia,Drained organic soils (CO2),Emissions (CO2eq) (AR5),kilotonnes,292028.384
South-eastern Asia,Drained organic soils (N2O),Emissions (N2O),kilotonnes,46.1233
South-eastern Asia,Drained organic soils (N2O),Emissions (CO2eq) from N2O (AR5),kilotonnes,12222.6632
South-eastern Asia,Drained organic soils (N2O),Emissions (CO2eq) (AR5),kilotonnes,12222.6632
South-eastern Asia,On-farm energy use,Emissions (CH4),kilotonnes,3.9536
South-eastern Asia,On-farm energy use,Emissions (N2O),kilotonnes,7.3476
South-eastern Asia,On-farm energy use,Emissions (CO2),kilotonnes,21888.139
South-eastern Asia,On-farm energy use,Emissions (CO2eq) from CH4 (AR5),kilotonnes,110.7005
South-eastern Asia,On-farm energy use,Emissions (CO2eq) from N2O (AR5),kilotonnes,1947.1213
South-eastern Asia,On-farm energy use,Emissions (CO2eq) (AR5),kilotonnes,23945.9608
South-eastern Asia,Forestland,Emissions (CO2),kilotonnes,-19425.5308
South-eastern Asia,Forestland,Emissions (CO2eq) (AR5),kilotonnes,-19425.5308
South-eastern Asia,Net Forest conversion,Emissions (CO2),kilotonnes,390655.6781
South-eastern Asia,Net Forest conversion,Emissions (CO2eq) (AR5),kilotonnes,390655.6781
South-eastern Asia,Savanna fires,Emissions (CH4),kilotonnes,59.6073
South-eastern Asia,Savanna fires,Emissions (N2O),kilotonnes,5.4424
South-eastern Asia,Savanna fires,Emissions (CO2eq) from CH4 (AR5),kilotonnes,1669.0044
South-eastern Asia,Savanna fires,Emissions (CO2eq) from N2O (AR5),kilotonnes,1442.2375
South-eastern Asia,Savanna fires,Emissions (CO2eq) (AR5),kilotonnes,3111.242
South-eastern Asia,Fires in organic soils,Emissions (CH4),kilotonnes,430.5861
South-eastern Asia,Fires in organic soils,Emissions (CO2),kilotonnes,34939.3596
South-eastern Asia,Fires in organic soils,Emissions (CO2eq) from CH4 (AR5),kilotonnes,12056.4104
South-eastern Asia,Fires in organic soils,Emissions (CO2eq) (AR5),kilotonnes,46995.7699
South-eastern Asia,Forest fires,Emissions (CH4),kilotonnes,530.1532
South-eastern Asia,Forest fires,Emissions (N2O),kilotonnes,48.4053
South-eastern Asia,Forest fires,Emissions (CO2eq) from CH4 (AR5),kilotonnes,14844.2886
South-eastern Asia,Forest fires,Emissions (CO2eq) from N2O (AR5),kilotonnes,12827.4016
South-eastern Asia,Forest fires,Emissions (CO2eq) (AR5),kilotonnes,27671.6902
South-eastern Asia,Fires in humid tropical forests,Emissions (CH4),kilotonnes,399.0283
South-eastern Asia,Fires in humid tropical forests,Emissions (N2O),kilotonnes,36.433
South-eastern Asia,Fires in humid tropical forests,Emissions (CO2eq) from CH4 (AR5),kilotonnes,11172.7918
South-eastern Asia,Fires in humid tropical forests,Emissions (CO2eq) from N2O (AR5),kilotonnes,9654.7494
South-eastern Asia,Fires in humid tropical forests,Emissions (CO2eq) (AR5),kilotonnes,20827.5412
South-eastern Asia,Waste - agri-food systems,Emissions (CH4),kilotonnes,4423.1462
South-eastern Asia,Waste - agri-food systems,Emissions (N2O),kilotonnes,16.9214
South-eastern Asia,Waste - agri-food systems,Emissions (CO2),kilotonnes,4164.2836
South-eastern Asia,Waste - agri-food systems,Emissions (CO2eq) from CH4 (AR5),kilotonnes,123848.0945
South-eastern Asia,Waste - agri-food systems,Emissions (CO2eq) from N2O (AR5),kilotonnes,4484.1804
South-eastern Asia,Waste - agri-food systems,Emissions (CO2eq) (AR5),kilotonnes,132496.5585
South-eastern Asia,Fertilizers Manufacturing,Emissions (N2O),kilotonnes,0.5913
South-eastern Asia,Fertilizers Manufacturing,Emissions (CO2),kilotonnes,10587.6054
South-eastern Asia,Fertilizers Manufacturing,Emissions (CO2eq) from N2O (AR5),kilotonnes,156.7062
South-eastern Asia,Fertilizers Manufacturing,Emissions (CO2eq) (AR5),kilotonnes,10744.3115
South-eastern Asia,On-farm electricity use,Emissions (CH4),kilotonnes,12.3304
South-eastern Asia,On-farm electricity use,Emissions (N2O),kilotonnes,0.0657
South-eastern Asia,On-farm electricity use,Emissions (CO2),kilotonnes,4795.7977
South-eastern Asia,On-farm electricity use,Emissions (CO2eq) from CH4 (AR5),kilotonnes,345.2512
South-eastern Asia,On-farm electricity use,Emissions (CO2eq) from N2O (AR5),kilotonnes,17.4105
South-eastern Asia,On-farm electricity use,Emissions (CO2eq) (AR5),kilotonnes,5158.4594
South-eastern Asia,Food Processing,Emissions (CH4),kilotonnes,42.3199
South-eastern Asia,Food Processing,Emissions (N2O),kilotonnes,0.276
South-eastern Asia,Food Processing,Emissions (CO2),kilotonnes,24985.3046
South-eastern Asia,Food Processing,Emissions (CO2eq) from CH4 (AR5),kilotonnes,1184.9578
South-eastern Asia,Food Processing,Emissions (CO2eq) from N2O (AR5),kilotonnes,73.1333
South-eastern Asia,Food Processing,Emissions (CO2eq) (AR5),kilotonnes,26243.3957
South-eastern Asia,Food Packaging,Emissions (CH4),kilotonnes,7.4665
South-eastern Asia,Food Packaging,Emissions (N2O),kilotonnes,0.0578
South-eastern Asia,Food Packaging,Emissions (CO2),kilotonnes,6050.0779
South-eastern Asia,Food Packaging,Emissions (CO2eq) from CH4 (AR5),kilotonnes,209.0618
South-eastern Asia,Food Packaging,Emissions (CO2eq) from N2O (AR5),kilotonnes,15.3143
South-eastern Asia,Food Packaging,Emissions (CO2eq) (AR5),kilotonnes,6274.454
South-eastern Asia,Food Retail,Emissions (CH4),kilotonnes,30.4695
South-eastern Asia,Food Retail,Emissions (N2O),kilotonnes,0.1854
South-eastern Asia,Food Retail,Emissions (CO2),kilotonnes,16296.7811
South-eastern Asia,Food Retail,Emissions (CO2eq) from F-gases (AR5),kilotonnes,2323.5049
South-eastern Asia,Food Retail,Emissions (CO2eq) from CH4 (AR5),kilotonnes,853.1461
South-eastern Asia,Food Retail,Emissions (CO2eq) from N2O (AR5),kilotonnes,49.134
South-eastern Asia,Food Retail,Emissions (CO2eq) (AR5),kilotonnes,19522.5661
South-eastern Asia,Food Household Consumption,Emissions (CH4),kilotonnes,87.7662
South-eastern Asia,Food Household Consumption,Emissions (N2O),kilotonnes,0.4894
South-eastern Asia,Food Household Consumption,Emissions (CO2),kilotonnes,44601.143
South-eastern Asia,Food Household Consumption,Emissions (CO2eq) from CH4 (AR5),kilotonnes,2457.4536
South-eastern Asia,Food Household Consumption,Emissions (CO2eq) from N2O (AR5),kilotonnes,129.7018
South-eastern Asia,Food Household Consumption,Emissions (CO2eq) (AR5),kilotonnes,47188.2983
South-eastern Asia,Food Transport,Emissions (CH4),kilotonnes,10.3765
South-eastern Asia,Food Transport,Emissions (N2O),kilotonnes,0.928
South-eastern Asia,Food Transport,Emissions (CO2),kilotonnes,35576.5571
South-eastern Asia,Food Transport,Emissions (CO2eq) from CH4 (AR5),kilotonnes,290.5421
South-eastern Asia,Food Transport,Emissions (CO2eq) from N2O (AR5),kilotonnes,245.9285
South-eastern Asia,Food Transport,Emissions (CO2eq) (AR5),kilotonnes,36113.0277
South-eastern Asia,Energy,Emissions (CH4),kilotonnes,12411.3
South-eastern Asia,Energy,Emissions (N2O),kilotonnes,62.8606
South-eastern Asia,Energy,Emissions (CO2),kilotonnes,1479142
South-eastern Asia,Energy,Emissions (CO2eq) from CH4 (AR5),kilotonnes,347516.4
South-eastern Asia,Energy,Emissions (CO2eq) from N2O (AR5),kilotonnes,16658.059
South-eastern Asia,Energy,Emissions (CO2eq) (AR5),kilotonnes,1843316.459
South-eastern Asia,IPPU,Emissions (CH4),kilotonnes,14.2995
South-eastern Asia,IPPU,Emissions (N2O),kilotonnes,6.3773
South-eastern Asia,IPPU,Emissions (CO2),kilotonnes,204692.49
South-eastern Asia,IPPU,Emissions (CO2eq) from F-gases (AR5),kilotonnes,15972.7301
South-eastern Asia,IPPU,Emissions (CO2eq) from CH4 (AR5),kilotonnes,400.3854
South-eastern Asia,IPPU,Emissions (CO2eq) from N2O (AR5),kilotonnes,1689.9977
South-eastern Asia,IPPU,Emissions (CO2eq) (AR5),kilotonnes,222755.6032
South-eastern Asia,Waste,Emissions (CH4),kilotonnes,6769.81
South-eastern Asia,Waste,Emissions (N2O),kilotonnes,31.6278
South-eastern Asia,Waste,Emissions (CO2),kilotonnes,564.548
South-eastern Asia,Waste,Emissions (CO2eq) from CH4 (AR5),kilotonnes,189554.68
South-eastern Asia,Waste,Emissions (CO2eq) from N2O (AR5),kilotonnes,8381.3803
South-eastern Asia,Waste,Emissions (CO2eq) (AR5),kilotonnes,198500.6083
South-eastern Asia,Other,Emissions (N2O),kilotonnes,41.1567
South-eastern Asia,Other,Emissions (CO2eq) from N2O (AR5),kilotonnes,10906.5255
South-eastern Asia,Other,Emissions (CO2eq) (AR5),kilotonnes,10906.5255
South-eastern Asia,Farm-gate emissions,Emissions (CH4),kilotonnes,13242.5833
South-eastern Asia,Farm-gate emissions,Direct emissions (N2O),kilotonnes,301.3452
South-eastern Asia,Farm-gate emissions,Indirect emissions (N2O),kilotonnes,90.2008
South-eastern Asia,Farm-gate emissions,Emissions (N2O),kilotonnes,514.3547
South-eastern Asia,Farm-gate emissions,Emissions (CO2),kilotonnes,313916.523
South-eastern Asia,Farm-gate emissions,Emissions (CO2eq) from CH4 (AR5),kilotonnes,370792.3337
South-eastern Asia,Farm-gate emissions,Emissions (CO2eq) from N2O (AR5),kilotonnes,136303.9969
South-eastern Asia,Farm-gate emissions,Emissions (CO2eq) (AR5),kilotonnes,821012.8536
South-eastern Asia,Land Use change,Emissions (CH4),kilotonnes,829.6144
South-eastern Asia,Land Use change,Emissions (N2O),kilotonnes,36.433
